,Product Url,Product Name,Product Price,Ratings,Reviews
60,https://amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1690108723&sprefix=ba%2Caps%2C283&sr=8-49,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,759,4.1,"4,488"
61,https://amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1690108723&sprefix=ba%2Caps%2C283&sr=8-50,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,218"
62,https://amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1690108723&sprefix=ba%2Caps%2C283&sr=8-51,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",549,3.9,"9,026"
63,https://amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1690108723&sprefix=ba%2Caps%2C283&sr=8-52,F Gear Luxur Brown 25 liter Laptop Backpack (2404),"1,162",4.4,"16,960"
64,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQ4ODE5NjI4ODkwNjQ5OjE2OTAxMDg3MjM6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108723%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,375",4.2,"2,268"
65,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQ4ODE5NjI4ODkwNjQ5OjE2OTAxMDg3MjM6c3BfYnRmOjIwMTU2MTY1OTg5NDk4OjowOjo&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MG4MJG%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108723%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop","3,899",3.5,6
66,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTMyMDIzNTA2MTE3NDEyOjE2OTAxMDg3MjU6c3BfYXRmX25leHQ6MzAwMDEzMzQyOTgzODMyOjowOjo&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108725%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"1,399",4.1,"5,732"
67,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTMyMDIzNTA2MTE3NDEyOjE2OTAxMDg3MjU6c3BfYXRmX25leHQ6MjAxNjcxNTQ5ODEyOTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JQSMD5%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108725%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop,"2,499",4.4,7
68,https://amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-51,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,"3,218"
69,https://amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-52,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",549,3.9,"9,026"
70,https://amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-53,F Gear Luxur Brown 25 liter Laptop Backpack (2404),"1,162",4.4,"16,960"
71,https://amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-54,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Black,899,3.9,969
72,https://amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-55,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,399",4.2,508
73,https://amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-56,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.0,"1,447"
74,https://amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-57,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue,899,4.0,711
75,https://amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-58,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"1,399",4.1,"5,732"
76,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTMyMDIzNTA2MTE3NDEyOjE2OTAxMDg3MjU6c3BfbXRmOjMwMDAwNTI1MTAwNjQzMjo6MDo6&url=%2FSokker-Nylon-Cover-Laptop-Casual%2Fdp%2FB0C6KJ53NB%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108725%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sokker Nylon 35 LTR Rain and Dust Cover with Pouch for Laptop Bag/Casual Bag (Black),299,1.0,1
77,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTMyMDIzNTA2MTE3NDEyOjE2OTAxMDg3MjU6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108725%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black,"3,499",5.0,2
78,https://amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-61,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,512,4.0,"6,184"
79,https://amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-62,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",549,4.0,682
80,https://amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-63,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,499,4.0,"4,020"
81,https://amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-64,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",949,3.8,"1,017"
82,https://amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-65,Gear Cello Classic Anti Theft Faux Leather 20 Ltrs Navy Laptop Backpack (LBPCLSLTH0519),987,4.4,"6,492"
83,https://amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-66,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","1,799",4.4,"1,054"
84,https://amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-67,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),699,3.8,261
85,https://amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1690108725&sprefix=ba%2Caps%2C283&sr=8-68,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",599,3.8,896
86,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTMyMDIzNTA2MTE3NDEyOjE2OTAxMDg3MjU6c3BfYnRmOjIwMTYzMDU5ODA0MTk4OjowOjo&url=%2FWALKENT-Multifunction-Duo-Marketing-Waterproof%2Fdp%2FB0BJ986NTC%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108725%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop Bag Ideal for Sales & Marketing Jobs - Waterproof, Cushioned Strap, Multiple Carrying Positions for Men - (Model Duo, 35 Ltrs)","3,029",4.6,19
87,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTMyMDIzNTA2MTE3NDEyOjE2OTAxMDg3MjU6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108725%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,375",4.2,"2,268"
88,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTczNDg3NDM2MjI0NjE0OjE2OTAxMDg3Mjc6c3BfYXRmX25leHQ6MzAwMDEzMzQyOTgzODMyOjowOjo&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108727%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"1,399",4.1,"5,732"
89,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTczNDg3NDM2MjI0NjE0OjE2OTAxMDg3Mjc6c3BfYXRmX25leHQ6MjAxNjcxNTQ5ODEyOTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JQSMD5%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108727%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop,"2,499",4.4,7
90,https://amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-67,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),895,4.2,207
91,https://amazon.in/F-Gear-Blackhawk-Black-Laptop-Backpack/dp/B07XMRGQCM/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-68,F Gear Blackhawk 40 Ltrs Black Laptop Backpack (3178),"1,430",4.3,"1,035"
92,https://amazon.in/Hammonds-Flycatcher-Leather-Messenger-LB190BRN/dp/B083M1QK32/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-70,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,"5,255",4.4,571
93,https://amazon.in/MuscleBlaze-Duffle-Women-Sports-Weekender/dp/B0C8BBNB8B/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-71,"MuscleBlaze Gym Duffle Bag for Women and Men, Sports Bag, Weekender Bag, Black, 30 L",449,5.0,4
94,https://amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-72,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,746,4.0,"1,217"
95,https://amazon.in/Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-73,Tommy Hilfiger Connor Laptop Backpack,"1,649",4.1,127
96,https://amazon.in/Genie-compartments-Lightweight-Travelling-Purpose-36/dp/B097JHSJTL/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-74,"Genie Lily Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.36 litres (19 inch) Black colour",899,5.0,1
97,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTczNDg3NDM2MjI0NjE0OjE2OTAxMDg3Mjc6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108727%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black,"3,499",5.0,2
98,https://amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0C23BYDML/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-77,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.5,18
99,https://amazon.in/DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-78,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),249,3.8,"12,607"
100,https://amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-79,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),699,4.1,541
101,https://amazon.in/Capriff-Liters-Collage-travell-Backpack/dp/B084T7X2HX/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-80,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,539,3.8,"3,100"
102,https://amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-81,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",670,4.0,"4,902"
103,https://amazon.in/Sprqcart-Travel-Shoulder-Weekender-Overnight/dp/B0C3RBGHCN/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-82,"Sprqcart Travel Duffel Bag, Sports Tote Gym Bag, Shoulder Weekender Overnight Bag for Women (Green)",474.,4.5,22
104,https://amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-83,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Green),646,3.8,261
105,https://amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1690108727&sprefix=ba%2Caps%2C283&sr=8-84,Lenovo 15.6-inch Casual Laptop Briefcase T210,979,4.2,"20,389"
106,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTczNDg3NDM2MjI0NjE0OjE2OTAxMDg3Mjc6c3BfYnRmOjIwMTYzODQ3NzkzNDk4OjowOjo&url=%2FWALKENT-Darwstring-Waterproof-Resistant-Exterior%2Fdp%2FB0BRYDDG1L%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108727%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Stylish 15.6 inches Laptop Bag - Waterproof & Scratch Resistant Exterior for Office, College, Men, Women","1,989",4.8,8
107,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MTczNDg3NDM2MjI0NjE0OjE2OTAxMDg3Mjc6c3BfYnRmOjIwMTYzMDU5ODA0MTk4OjowOjo&url=%2FWALKENT-Multifunction-Duo-Marketing-Waterproof%2Fdp%2FB0BJ986NTC%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108727%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop Bag Ideal for Sales & Marketing Jobs - Waterproof, Cushioned Strap, Multiple Carrying Positions for Men - (Model Duo, 35 Ltrs)","3,029",4.6,19
108,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3NDYxNzIxNzE2ODMyNjM0OjE2OTAxMDg3Mjg6c3BfYXRmX25leHQ6MzAwMDEzMzQyOTgzODMyOjowOjo&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108728%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"1,399",4.1,"5,732"
109,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3NDYxNzIxNzE2ODMyNjM0OjE2OTAxMDg3Mjg6c3BfYXRmX25leHQ6MjAxNjcxNTQ5ODEyOTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JQSMD5%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108728%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop,"2,499",4.4,7
110,https://amazon.in/Meek-Executive-Essential-17-5Inch-Lightweight/dp/B0C7WKWTZJ/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-83,"Meek HP Executive Essential Laptop Bag, 17.5Inch Padded Backpack Lightweight Bag - Grey Black",999.,5.0,2
111,https://amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-84,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Black),646,3.8,261
112,https://amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-85,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,499,3.8,35
113,https://amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-86,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,599,3.7,148
114,https://amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-87,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance,328,4.0,708
115,https://amazon.in/Amazon-Basics-Anti-theft-College-Backpack/dp/B0C8NWKRRH/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-88,"Amazon Basics Slope Basics Black Anti-theft 15.6 inches Laptop Bag, Office/College Backpack",869,4.5,212
116,https://amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-89,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",359,4.2,"1,231"
117,https://amazon.in/House-Quirk-Maternity-Backpack-Elephant/dp/B07QV7SH4S/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sprefix=ba%2Caps%2C283&sr=8-90,House of Quirk Baby Diaper Bag Maternity Backpack (Blue Elephant Printed),"1,399",4.3,"3,906"
118,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3NDYxNzIxNzE2ODMyNjM0OjE2OTAxMDg3Mjg6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108728%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black,"3,499",5.0,2
119,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3NDYxNzIxNzE2ODMyNjM0OjE2OTAxMDg3Mjg6c3BfbXRmOjIwMTU2MTY1OTg5NDk4OjowOjo&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MG4MJG%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690108728%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop","3,899",3.5,6
120,https://amazon.in/Wildcraft-Typo_Blu-Casual-Backpack-11619-Typo_Blu/dp/B079DDV3JD/ref=sr_1_93_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1690108728&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-93,Wildcraft 35 Ltrs Casual Backpack (11619-Blue),"1,298",4.2,234
